ISIN,WKN,Bezeichnung,Anlagegruppe,Anlageuniversum
DE000LS9APJ4,LS9APJ,PertDiv,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9APL0,LS9APL,"Potpourri mit Würze","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9APM8,LS9APM,"Gesundheit geht vor !","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9APQ9,LS9APQ,"Sword & Shield Top Value ","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9APR7,LS9APR,"Mister3M Dividenden Bulle VIP","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9APS5,LS9APS,"RAX-Rapper Aktien und Indizes","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9APT3,LS9APT,"Die Dividendenstrategie","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9APU1,LS9APU,"oekethic Nachhaltigkeit","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9APV9,LS9APV,"Fair Value","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9APY3,LS9APY,Beta-Tec,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AQA1,LS9AQA,"finkener-trading invest","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AQF0,LS9AQF,Monatsstrategie,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AQG8,LS9AQG,"Fuchs Alpha","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AQH6,LS9AQH,"Alpha Strategy","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AQJ2,LS9AQJ,"Krisensichere Aktien mit hoher Dividende","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AQK0,LS9AQK,"Europäische Telekommunikationswerte","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AQL8,LS9AQL,"Small Caps","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AQM6,LS9AQM,"Klassische Aktienanlage","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AQP9,LS9AQP,"Multi Asset Strategie Global","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AQS3,LS9AQS,"Langfristige Investmentstrategie","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AQV7,LS9AQV,"Best of FIVE","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AQX3,LS9AQX,Klimawandel,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AQY1,LS9AQY,"Global Leader Balanced","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AQZ8,LS9AQZ,"DAX-Werte TRENDFOLGE","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9ARA9,LS9ARA,"Westfalian Alpha","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9ARB7,LS9ARB,"LL-Wachstum 2030","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9ARD3,LS9ARD,AntiEuro,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9ARF8,LS9ARF,JR-FIRST,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9ARG6,LS9ARG,DivEuroUSA,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9ARJ0,LS9ARJ,"Deckung des menschlichen Bedarfs","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9ARK8,LS9ARK,"Investieren wie Stiftungen","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9ARL6,LS9ARL,"Dividende und Value  Finanz/IT/Chemie","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9ARN2,LS9ARN,"Around the world - Markets & Commodities","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9ARP7,LS9ARP,"Aktien Chancen Mittelfristig","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9ARQ5,LS9ARQ,"Schwerpunkt Südeuropa","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9ART9,LS9ART,"Chancenorientiertes Value-Investing","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9ARU7,LS9ARU,"Starke Dax-Werte","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9ARV5,LS9ARV,"Dividende und Value Consumers Large Caps","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9ARW3,LS9ARW,"Invest in Flop/Top","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9ARY9,LS9ARY,"Marktchancen 201X","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9ASC3,LS9ASC,"PlatinumTrading.de –Top 100 Global- ","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9ASD1,LS9ASD,"Agrar,  Konsum,  Saat","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9ASE9,LS9ASE,"AiO Trendfolge Handelssystem","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9ASF6,LS9ASF,"BCCA Qualitätswerte Star","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9ASG4,LS9ASG,Bull-Select-8,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9ASH2,LS9ASH,"BRIC - NEW Growth Markets MTSI","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9ASJ8,LS9ASJ,TRENDFOLIO,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9ASK6,LS9ASK,"7 Sünden","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9ASN0,LS9ASN,"Earnings Per Share Surprise Trader","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9ASP5,LS9ASP,"CB Trades","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9ASQ3,LS9ASQ,"ShareRadar BASIC","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9ASS9,LS9ASS,Schwergewichte,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9ASV3,LS9ASV,"Fallen Angels - Turnaround-Chance nutzen","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9ASW1,LS9ASW,"Europa Balance","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9ASX9,LS9ASX,Marktzyklen,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9ASY7,LS9ASY,"Ereignisorientierte Investments","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9ASZ4,LS9ASZ,"Traden wie die Insider","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9ATA5,LS9ATA,"VP Defensiv","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9ATB3,LS9ATB,"Fallen Stars","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9ATC1,LS9ATC,"Top Select Germany","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9ATF4,LS9ATF,"Steigende Dividenden","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9ATG2,LS9ATG,"Investment in solide Unternehmen","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9ATH0,LS9ATH,"Bad habit","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9ATL2,LS9ATL,"Trident Trendcutter ETF-Werte","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9ATM0,LS9ATM,"Global ALLCAP","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9ATQ1,LS9ATQ,"Schlag den Dachs","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9ATR9,LS9ATR,"Tuliptrader best twenty of germany","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9ATU3,LS9ATU,"Absolut Return Conservative","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9ATW9,LS9ATW,"Nahrung Energie Kommunikation PLUS","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AUA3,LS9AUA,"Basiswerte und Momentum","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AUC9,LS9AUC,"Marathon Aktienbasket","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AUE5,LS9AUE,"Deutsche Large Cap Dividende Bayes-Opt","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AUG0,LS9AUG,DE-30-Trading,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AUH8,LS9AUH,"Lift-Off Trading","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AUK2,LS9AUK,"Internet spekulativ","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AUL0,LS9AUL,FuTecUS,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AUN6,LS9AUN,"LongTerm ValueInvesting nach Prof. Otte","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AUR7,LS9AUR,"Analyse mit System","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AUS5,LS9AUS,ETFRennen,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AUU1,LS9AUU,"Trend und Momentum","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AUV9,LS9AUV,Sinusbogen,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AUX5,LS9AUX,"Stark unterbewertete Aktien ","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AUY3,LS9AUY,"Int Growth ","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AUZ0,LS9AUZ,"Top Select Low Volatility Germany/US","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AVA1,LS9AVA,"Flavius Coeptum I","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AVB9,LS9AVB,"Aktienrückkäufe und Dividendenerhöhungen","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AVC7,LS9AVC,"Prime Asset Value Portfolio","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AVF0,LS9AVF,"Value meets Trendfolge","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AVG8,LS9AVG,Schatten,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AVH6,LS9AVH,Simplex,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AVK0,LS9AVK,"LIFL Krisensichere Konsumgüter","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AVL8,LS9AVL,"Value Investing like Buffett","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AVM6,LS9AVM,"LIFL Strategie Gold + Silber","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AVP9,LS9AVP,"SOLIDES FUNDAMENT + WACHSTUM","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AVQ7,LS9AVQ,DRF-Extrem,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AVR5,LS9AVR,"Invest Flop/Top mit Gewichtung","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AVS3,LS9AVS,DE30Spekulant,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AVT1,LS9AVT,"Strategie plus-minus","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AVV7,LS9AVV,"DUFFOlio - Zukunftsmärkte ausgewogen","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AVX3,LS9AVX,UMBRELLA,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AVY1,LS9AVY,"Bollinger Bänder Handelssystem","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AWB7,LS9AWB,"Next Level","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AWD3,LS9AWD,Trendfolge&Trading,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AWE1,LS9AWE,"ETF-Werte Global Equity","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AWF8,LS9AWF,DRF-Rohstoffe,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AWK8,LS9AWK,SmallCapsDeutschland,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AWM4,LS9AWM,"Ertragskraft und Dividendenrendite","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AWN2,LS9AWN,"Smart Value","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AWQ5,LS9AWQ,"Hagenlocher Invest","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AWR3,LS9AWR,"LIFL Schweizer Aktien ex Finanzwerte","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AWT9,LS9AWT,"Superporcus Long Distance Runner TREND","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AWU7,LS9AWU,"Valuemine B","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AWV5,LS9AWV,"Trend-Strategie 2013","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AWX1,LS9AWX,"Top Rated Unternehmen Welt","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AWY9,LS9AWY,"Schweiz Premium","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AWZ6,LS9AWZ,Rendite-Chance,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AXA7,LS9AXA,"DRF-Internationale Aktien","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AXB5,LS9AXB,FondsRennen,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AXD1,LS9AXD,Schatztrader,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AXE9,LS9AXE,AlphaEmergingMarkets-Strategie,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AXF6,LS9AXF,DaxWerte+,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AXG4,LS9AXG,"Top Relative Stärke deutscher Aktien","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AXH2,LS9AXH,BondRennen,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AXL4,LS9AXL,"Superporcus Crazy Tra(d)in(g) ","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AXN0,LS9AXN,"VALUE Stockscreener","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AXP5,LS9AXP,Marktchancen-Invest,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AXQ3,LS9AXQ,"Stroh zu Gold","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AXV3,LS9AXV,"Top Trade","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AXX9,LS9AXX,"Gehebelte Strategie nach Gebert","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AXY7,LS9AXY,TransCelerate,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AXZ4,LS9AXZ,"Die ganze Welt der Rohstoffe","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AYA5,LS9AYA,ETF-Performance,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AYB3,LS9AYB,"Der richtige Mix...Total Return","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AYD9,LS9AYD,"Maximum Dividend","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AYF4,LS9AYF,"Trendfolgesystem long/short global","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AYH0,LS9AYH,"Active Trend Analysis Speculative","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AYK4,LS9AYK,"absolute value","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AYL2,LS9AYL,"BlackWater Value Rule #1","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AYM0,LS9AYM,"Swing Konverter","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AYQ1,LS9AYQ,"Bruno Spekulativ","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AYR9,LS9AYR,"TK-Strategie - Europa 2.0","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AYS7,LS9AYS,"Kontinuität Nachhaltigkeit & Dividende","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AYT5,LS9AYT,"Schach Money","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AYU3,LS9AYU,"Wachstum Porfolio","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AYW9,LS9AYW,Dividendentitel,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AYY5,LS9AYY,"Diabetis - Portfolio","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AZA2,LS9AZA,"MPINVEST_Dividenden Trends","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AZD6,LS9AZD,MPINVEST_Dividenden,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AZE4,LS9AZE,"World Allocation","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AZF1,LS9AZF,Megatrends,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AZH7,LS9AZH,Japan-Select,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AZJ3,LS9AZJ,"Psycho Sentiment Behavioral Strategie","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AZK1,LS9AZK,USDivGrowth,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AZL9,LS9AZL,"EQ - Gold & Silberaktien","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AZM7,LS9AZM,"Wind, Solar, Glücksspiel","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AZQ8,LS9AZQ,"Aktien & Index Trends","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AZR6,LS9AZR,"Nachhaltig Globales Dividenden Wachstum","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AZS4,LS9AZS,DividendenStars,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AZT2,LS9AZT,"Technical Top 15","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AZU0,LS9AZU,"FCI Short vs. Long","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AZV8,LS9AZV,"Aktien Alpha - Bullenbrief","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AZW6,LS9AZW,"Immobilien Alpha - Bullenbrief","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AZY2,LS9AZY,"Global Multi Tec ","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9AZZ9,LS9AZZ,"Short-Squeeze-Kandidaten #1","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9BAA3,LS9BAA,"Mawero Effizienz1","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9BAC9,LS9BAC,Stetigkeit,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9BAD7,LS9BAD,"Triple A","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9BAF2,LS9BAF,"Anleihe 5+ / Anleihen und Immobilien","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9BAJ4,LS9BAJ,"OBBA MMXIII reliquum solvit Outperformer","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9BAK2,LS9BAK,"Value Momentum Plus","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9BAQ9,LS9BAQ,"Long/Short Hedged (konservativ)","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9BAR7,LS9BAR,"Qualitätsaktien: Deutschland","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9BAU1,LS9BAU,"Next Generation","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9BAV9,LS9BAV,"In starke Marken investieren","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9BAY3,LS9BAY,"The one and only","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9BBA1,LS9BBA,"More risk,  more fun","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9BBB9,LS9BBB,"EQ - Rohstoffaktien","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9BBC7,LS9BBC,"Deutschland Premium","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9BBE3,LS9BBE,"Trending Chartsignale EMA(6, 20) & Aroon","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9BBJ2,LS9BBJ,"Chart Pattern TradeRunner","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9BBM6,LS9BBM,"Deutschland II","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9BBN4,LS9BBN,"Kunst und Luxus","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9BBQ7,LS9BBQ,"Multi-Asset Portfolio Defensiv","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9BBR5,LS9BBR,"Global Flexible Strategy","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9BBS3,LS9BBS,"Das ""Hausfrauen"" Portfolio","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9BBT1,LS9BBT,"Antizyklisch und Diversifiziert","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9BBU9,LS9BBU,"MPINVEST_Globale Marken","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9BBV7,LS9BBV,"PIIGS-Phönixe - Europa im Krisenaufbruch","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9BBX3,LS9BBX,"DepotBlog_de saisonal by Lukas Gebauer","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9BCB7,LS9BCB,"Risiko trifft Rendite","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
