ISIN,WKN,Bezeichnung,Anlagegruppe,Anlageuniversum
GB00B4T7HX10,A1W8G9,"LEARNING TECH.GR.LS-00375","Aktien Europa","Aktien Europa Select"
GB00B4WFW713,A1C37D,"LONDONMETRIC PROPERTY","Aktien Europa","Aktien Europa Select"
GB00B4WQVY43,A1JJGH,"POWERHOUSE ENER.GR.LS-005","Aktien Europa","Aktien Europa Select"
GB00B4X1RC86,A1JHHD,"SMART METERING SYS LS-, 01","Aktien Europa","Aktien Europa Select"
GB00B4Y7R145,A1CSN7,"CURRYS PLC       LS -, 001","Aktien Europa","Aktien Europa Select"
GB00B4YZN328,A1JA3L,"COATS GROUP LS -, 05","Aktien Europa","Aktien Europa Select"
GB00B53P2009,A1C0S3,"JUPITER FD MANAG. LS -, 02","Aktien Europa","Aktien Europa Select"
GB00B572ZV91,A1CWVZ,"PHAROS ENERGY PLC  LS-, 05","Aktien Europa","Aktien Europa Select"
GB00B580MF54,A1JTT2,"HURRICANE ENERGY LS -, 001","Aktien Europa","Aktien Europa Select"
GB00B5N0P849,A1JGY5,"John Wood Group","Aktien Europa","Aktien Europa Select"
GB00B5ZN1N88,A0N9B0,"SEGRO PLC","Aktien Europa","Aktien Europa Select"
GB00B608Z994,A1CYM5,"ILIKA PLC          LS-, 01","Aktien Europa","Aktien Europa Select"
GB00B60BD277,A1CT6Y,"SUPERDRY PLC","Aktien Europa","Aktien Europa Select"
GB00B61TVQ02,A1CWUA,"INCHCAPE PLC      LS -, 10","Aktien Europa","Aktien Europa Select"
GB00B62G9D36,A1CUUR,"CAPITAL+COUNT.PR.LS-, 25","Aktien Europa","Aktien Europa Select"
GB00B635TG28,A1CTAH,"ENQUEST PLC LS -, 05","Aktien Europa","Aktien Europa Select"
GB00B63H8491,A1H81L,"ROLLS ROYCE","Aktien Europa","Aktien Europa Select"
GB00B63QSB39,A0RMZD,"GREGGS PLC         LS-, 02","Aktien Europa","Aktien Europa Select"
GB00B67G5X01,A1JHAB,"WORKSPACE GROUP      LS 1","Aktien Europa","Aktien Europa Select"
GB00B67KBV28,A1C6T4,"CENTR.ASIA METALS DL -, 01","Aktien Europa","Aktien Europa Select"
GB00B6XZKY75,A1JXU7,"A G BARR PLC","Aktien Europa","Aktien Europa Select"
GB00B71N6K86,A1JMT9,"EVRAZ PLC","Aktien Europa","Aktien Europa Select"
GB00B7KR2P84,A1JTC1,"EASYJET PLC  LS-, 27285714","Aktien Europa","Aktien Europa Select"
GB00B7LHJ340,A1JZZA,"PHOENIX GL.RES.CONS.LS-10","Aktien Europa","Aktien Europa Select"
GB00B7N0K053,A1JWNB,"PREMIER FOODS PLC  LS-, 10","Aktien Europa","Aktien Europa Select"
GB00B8225591,A1JZFM,"CONDOR GOLD PLC   LS -, 20","Aktien Europa","Aktien Europa Select"
GB00B82YXW83,A1J7UJ,"VESUVIUS PLC","Aktien Europa","Aktien Europa Select"
GB00B8C3BL03,A1WYYZ,"SAGE GRP PLC LS-, 01051948","Aktien Europa","Aktien Europa Select"
GB00B8GJBS16,A1W0G8,"SUMO RESOURCES PLC  LS-10","Aktien Europa","Aktien Europa Select"
GB00B8HX8Z88,A1W0TP,"MEDICLINIC INTERN. LS-10","Aktien Europa","Aktien Europa Select"
GB00B8SC6K54,A1T7LN,"GREENCOAT UK WIND LS -, 01","Aktien Europa","Aktien Europa Select"
GB00B8VZXT93,A1KCZN,"CREST NICHOLSON HOLDINGS LIMITED","Aktien Europa","Aktien Europa Select"
GB00B8W67662,A1W0FL,"LIBERTY GLOBAL A   DL-, 01","Aktien USA","Aktien USA Select"
GB00B8W67B19,A1W0FN,"LIBERTY GLOBAL C   DL-, 01","Aktien Europa","Aktien Europa Select"
GB00B8YZTJ80,A1W0Q1,"VERSARIEN PLC     LS -, 01","Aktien Europa","Aktien Europa Select"
GB00B90XFF12,A1KAFP,"SOUND ENERGY LS-, 01","Aktien Europa","Aktien Europa Select"
GB00BBQ38507,A1W33F,"KEYWORDS STUDIOS  LS -, 01","Aktien Europa","Aktien Europa Select"
GB00BCKFY513,A1W5AS,"FOXTONS GROUP PLC  LS-, 01","Aktien Europa","Aktien Europa Select"
GB00BCRX1J15,A1W8J6,"JUST GROUP PLC    LS -, 10","Aktien Europa","Aktien Europa Select"
GB00BD045071,A2DL9L,"ARIX BIOSCIENCE LS-, 00001","Aktien Europa","Aktien Europa Select"
GB00BD0CWJ91,A2ACT7,"FIH GROUP PLC     LS -, 10","Aktien Europa","Aktien Europa Select"
GB00BD0NVK62,A2ASCD,"HOLLYWOOD BOWL GRP LS-, 01","Aktien Europa","Aktien Europa Select"
GB00BD2ZT390,A2DRWD,"GLO.PORTS HLDG (WI)LS0, 01","Aktien Europa","Aktien Europa Select"
GB00BD3VFW73,A2AUD3,"CONVATEC GROUP WI LS -, 10","Aktien Europa","Aktien Europa Select"
GB00BD45SH49,A2JE64,"INTEGRAFIN HLDGS   LS-, 01","Aktien Europa","Aktien Europa Select"
GB00BD6GN030,A2AD8K,"VIRGIN MONEY UK   LS 0, 10","Aktien Europa","Aktien Europa Select"
GB00BD6K4575,A2DR6K,"COMPASS GROUP PLC REGISTERED SHARES LS -, 1105","Aktien Europa","Aktien Europa Select"
GB00BD6SX109,A2AL9X,"ADVANCED ONCOTHER. LS-, 25","Aktien Europa","Aktien Europa Select"
GB00BDCPN049,A2AJ8Q,"COCA-COLA EU.PA.  EO -, 01","Aktien Europa","Aktien Europa Select"
GB00BDFBVT43,A2JLRX,"OXFORD BIOMEDICA   LS-, 50","Aktien Europa","Aktien Europa Select"
GB00BDHXPG30,A2DSNR,"ALFA FIN.SOFTW.HL.LS-, 001","Aktien Europa","Aktien Europa Select"
GB00BDR05C01,A2DQWX,"NATIONAL GRID PLC REG. SHARES NEW LS-, 11395","Aktien Europa","Aktien Europa Select"
GB00BDSFG982,A2DJQK,"TECHNIPFMC PLC DL 1","Aktien Europa","Aktien Europa Select"
GB00BDVZYZ77,A1W5N2,"ROYAL MAIL","Aktien Europa","Aktien Europa Select"
GB00BF4HYT85,A2JHMB,"BK OF G GROUP PLC LS 0, 01","Aktien Europa","Aktien Europa Select"
GB00BF5H9P87,A2JFRE,"GREAT P.EST.LS-, 152631578","Aktien Europa","Aktien Europa Select"
GB00BF8Q6K64,A2N7PB,"STD.LIFE AB.LS-, 139682539","Aktien Europa","Aktien Europa Select"
GB00BFFK7H57,A2JK6F,"ODYSSEAN INV. TRUST LS 1","Aktien Europa","Aktien Europa Select"
GB00BFH55S51,A1W7XY,"EVERYMAN MEDIA GR. LS-, 10","Aktien Europa","Aktien Europa Select"
GB00BFMBMT84,A2JES0,"SENSATA TECHN.HLDG LS-, 01","Aktien International","Aktien International"
GB00BFN4GY99,A2DWS6,"ZINNWALD LITHIUM  LS -, 01","Aktien Europa","Aktien Europa Select"
GB00BFZ4N465,A2JRTA,"CUSHMAN WAKEF. DL, 01","Aktien USA","Aktien USA Select"
GB00BFZNLB60,A2PAS5,"AJ BELL PLC (WI) -, 000125","Aktien Europa","Aktien Europa Select"
GB00BFZZM640,A2N6F1,"S4 CAPITAL PLC     LS-, 25","Aktien Europa","Aktien Europa Select"
GB00BG0TPX62,A2N6WD,"FUNDING CIRCLE    LS-, 001","Aktien Europa","Aktien Europa Select"
GB00BG0TSD71,A2PW5T,"GETBUSY PLC NEW. LS-, 0015","Aktien Europa","Aktien Europa Select"
GB00BG11K365,A2PFS7,"REDROW PLC        LS-, 105","Aktien Europa","Aktien Europa Select"
GB00BG12Y042,A2JGLJ,"ENERGEAN OIL+GAS LS -, 01","Aktien Europa","Aktien Europa Select"
GB00BG5KQW09,A2NB49,"CERES POWER HLDGS  LS-, 10","Aktien Europa","Aktien Europa Select"
GB00BGBN7C04,A2PDL4,"SSP GROUP       LS-, 01085","Aktien Europa","Aktien Europa Select"
GB00BGDT3G23,A2NB0W,"RIGHTMOVE PLC    LS -, 001","Aktien Europa","Aktien Europa Select"
GB00BGHPT808,A1XA9S,"BENCHMARK HLDGS   LS-, 001","Aktien Europa","Aktien Europa Select"
GB00BGLP8L22,A1XCMM,"IMI PLC","Aktien Europa","Aktien Europa Select"
GB00BGXQNP29,A2N805,"PHOENIX GRP HLDGS  LS-, 10","Aktien Europa","Aktien Europa Select"
GB00BH3VJ782,A2PG31,"NETWORK INTERN. (WI)LS-, 1","Aktien Europa","Aktien Europa Select"
GB00BH4HKS39,A1XA83,VODAFONE,"Aktien Europa","Aktien Europa Select"
GB00BH4JR002,A2PHG7,"LOUNGERS PLC          LS1","Aktien Europa","Aktien Europa Select"
GB00BHJYC057,A2PA4R,"INTERCONT.H.LS-, 208521303","Aktien Europa","Aktien Europa Select"
GB00BJ62K685,A1XFE7,"PETS AT HOME GROUP PLC","Aktien Europa","Aktien Europa Select"
GB00BJDQQ870,A2PLJE,"WATCH.O.SWITZ.GR.LS-, 0125","Aktien Europa","Aktien Europa Select"
GB00BJFFLV09,A2PF9D,"CRODA INTL  LS -, 10609756","Aktien Europa","Aktien Europa Select"
GB00BJHPLV88,A2PW4P,"NINETY ONE PLC       LS 1","Aktien Europa","Aktien Europa Select"
GB00BJL1ZF49,A2PK8A,"ESSENSYS PLC     LS-, 0025","Aktien Europa","Aktien Europa Select"
GB00BJLP1Y77,A2PFJ2,"HICL INFRASTRUCT LS-, 0001","Aktien Europa","Aktien Europa Select"
GB00BJT0FF39,A1XEY8,"RM PLC      LS-, 022857142","Aktien Europa","Aktien Europa Select"
GB00BJTNFH41,A1XEN9,"AO WORLD PLC","Aktien Europa","Aktien Europa Select"
GB00BJVD3B28,A1XFBM,"CICASSIA PHARMACEUTICALS","Aktien Europa","Aktien Europa Select"
GB00BJVQC708,A2PTUX,"HELIOS TOWER PL WI LS0, 01","Aktien Europa","Aktien Europa Select"
GB00BK7YQK64,A2QA3F,"HAMMERSON PLC      LS-, 05","Aktien Europa","Aktien Europa Select"
GB00BK9RKT01,A3CN01,"TRAVIS PERKINS     LS-, 1","Aktien Europa","Aktien Europa Select"
GB00BKDRYJ47,A2PM3F,"AIRTEL AFRICA PLC DL -, 50","Aktien Europa","Aktien Europa Select"
GB00BKFB1C65,A2PSZW,"M+G               LS -, 05","Aktien Europa","Aktien Europa Select"
GB00BKM0ZJ18,A2PZ3W,"PENSANA PLC       LS-, 001","Aktien Europa","Aktien Europa Select"
GB00BKRC5K31,A1113H,"GENUIT GROUP (WI)  LS-001","Aktien Europa","Aktien Europa Select"
GB00BKS7YK08,A112AM,"TREATT PLC        LS-, 02","Aktien Europa","Aktien Europa Select"
GB00BKY40Q38,A2PXFJ,"GALLIFORD TRY PLC  LS-, 50","Aktien International","Aktien International"
GB00BL6K5J42,A3CSCF,"ENDEAVOUR MINING PLC -, 01","Aktien Europa","Aktien Europa Select"
GB00BL6NGV24,A2QNAR,"DR. MARTENS PLC  LS -, 01","Aktien Europa","Aktien Europa Select"
GB00BL9YR756,A3CTVY,"WISE PLC       LS -, 01","Aktien Europa","Aktien Europa Select"
GB00BLDRH360,A2QFHP,"OSB GROUP PLC     LS 0, 01","Aktien International","Aktien International"
GB00BLDYK618,A115BA,"SCOTTISH MORTG.INV.LS-, 05","Aktien Europa","Aktien Europa Select"
GB00BLGZ9862,A2QQMK,"TESCO PLC     LS-, 0633333","Aktien Europa","Aktien Europa Select"
GB00BLJNXL82,A2P03N,"BERKELEY GRP HLDGS PLC OR","Aktien Europa","Aktien Europa Select"
GB00BLP5YB54,A116CH,"ATLANTICA SU.INF.   DL-10","Aktien USA","Aktien USA Select"
GB00BLWDVP51,A116TF,"FDM GROUP HLDGS   LS -, 01","Aktien Europa","Aktien Europa Select"
GB00BLY2F708,A114CM,"CARD FACTORY PLC","Aktien Europa","Aktien Europa Select"
GB00BM8PJY71,A3DS0H,"NATWEST GR.PLC LS 1, 0769","Aktien Europa","Aktien Europa Select"
GB00BM8Q5M07,A3C480,"JD SPORTS FASH. LS -, 0005","Aktien Europa","Aktien Europa Select"
GB00BMBVGQ36,A3CRBA,"HARBOUR ENERGY LS 0, 00002","Aktien Europa","Aktien Europa Select"
GB00BMJ6DW54,A114PL,"INFORMA PLC       LS-, 001","Aktien Europa","Aktien Europa Select"
GB00BMTV7393,A2QCFV,"THG HOLDINGS PLC  LS-, 005","Aktien Europa","Aktien Europa Select"
GB00BMVP7Y09,A2P62D,"ROYALTY PHARMA OA DL-0001","Aktien Europa","Aktien Europa Select"
GB00BMX64W89,A2QESG,"SAGA PLC          LS -, 15","Aktien Europa","Aktien Europa Select"
GB00BMX86B70,A3DNZQ,"HALEON PLC       LS 1, 25","Aktien Europa","Aktien Europa Select"
GB00BN0SMB92,A2QJTR,"CAIRN EN.PLCLS-, 016153846","Aktien Europa","Aktien Europa Select"
GB00BN31ZD89,A116JH,"YOURGENE HEALTH  LS 0, 001","Aktien Europa","Aktien Europa Select"
GB00BN3ZZ526,A116RY,"VOLUTION GROUP    LS -, 01","Aktien Europa","Aktien Europa Select"
GB00BN4HT335,A3DWFC,"INDIVIOR PLC      DL 0, 50","Aktien Europa","Aktien Europa Select"
GB00BN7CG237,A2QJD4,"ASTON MARTIN LAG.GLB.HLDG","Aktien Europa","Aktien Europa Select"
GB00BN7SWP63,A3DMB5,"GSK PLC","Aktien Europa","Aktien Europa Select"
GB00BN7ZCY67,A117XM,"ERGOMED PLC       LS -, 01","Aktien Europa","Aktien Europa Select"
GB00BNC5T391,A2QSJZ,"DELIVEROO HLDGS PLC","Aktien Europa","Aktien Europa Select"
GB00BND88V85,A3CU5W,"BRIDGEPOINT AD.LS -, 00005","Aktien Europa","Aktien Europa Select"
GB00BNDRMJ14,A3CPH7,"ALPHAWAVE IP GROUP LS 1","Aktien Europa","Aktien Europa Select"
GB00BNHSJN34,A3DHCS,"QUILTER PLC 144A LS, 08167","Aktien Europa","Aktien Europa Select"
GB00BNK9TP58,A2QRZ2,"TRUSTPILOT GROUP LS -, 01","Aktien Europa","Aktien Europa Select"
GB00BNNTLN49,A3CR01,"PENNON GROUP NEW LS-, 6105","Aktien Europa","Aktien Europa Select"
GB00BNQMPN80,A3CSZZ,"RENEW ENG.GLB.A DL-, 0001","Aktien USA","Aktien USA Select"
GB00BNR4T868,A3CRFF,"RENEWI LS 1, ","Aktien Europa","Aktien Europa Select"
GB00BNR5MZ78,A3CSME,"MELR IN PLC LS-, 076190476","Aktien Europa","Aktien Europa Select"
GB00BNTJ3546,A3CNAB,"ALLFUNDS GROUP  EO-, 0025","Aktien Europa","Aktien Europa Select"
GB00BNYK8G86,A3CNVQ,"DARKTRACE PLC      LS-, 01","Aktien Europa","Aktien Europa Select"
GB00BP37WF17,A3CVK0,"PANTHEON INTL PLC LS-, 067","Aktien Europa","Aktien Europa Select"
GB00BP41S218,A118Z6,"SAVANNAH ENERGY  LS 0, 001","Aktien Europa","Aktien Europa Select"
GB00BP6MXD84,A3C99G,"SHELL PLC           EO-07","Aktien Europa","Aktien Europa Select"
GB00BP6S8Z30,A3C307,"OXFORD NANOP.TECH. -, 0001","Aktien Europa","Aktien Europa Select"
GB00BP83GZ24,A3DAJ9,"PROTON MOT.PWR S.LS-, 005","Aktien Europa","Aktien Europa Select"
GB00BP92CJ43,A3DKAB,"TATE +LYLE LS-, 2916666667","Aktien Europa","Aktien Europa Select"
GB00BP9LHF23,A3DRRR,"SCHRODERS PLC   LS -, 20","Aktien Europa","Aktien Europa Select"
GB00BPQY8M80,A3DJ6W,"AVIVA PLC          LS-, 33","Aktien Europa","Aktien Europa Select"
GB00BQQFX454,A12A7G,"ACCSYS TECH.PLC   EO -, 05","Aktien Europa","Aktien Europa Select"
GB00BQS10J50,A12DHG,"GAMMA COMMUNICATION.LS-01","Aktien Europa","Aktien Europa Select"
GB00BRB37M78,A12DVV,"DIGNITY PLC","Aktien Europa","Aktien Europa Select"
GB00BRJ9BJ26,A12EXX,"FEVERTREE PLC   LS -, 0025","Aktien Europa","Aktien Europa Select"
GB00BTC0LB89,A14NPR,"DFS FURNITURE PLC","Aktien Europa","Aktien Europa Select"
GB00BV9FP302,A14NH6,"COMPUTACENTER  LS-, 075555","Aktien Europa","Aktien Europa Select"
GB00BVFCZV34,A14NG2,"RWS HOLDINGS PLC   LS-, 01","Aktien Europa","Aktien Europa Select"
GB00BVFNZH21,A14RF2,"ROTORK PLC        LS-, 005","Aktien Europa","Aktien Europa Select"
GB00BVGBWW93,A14M2K,"ASSURA PLC   LS-, 10","Aktien Europa","Aktien Europa Select"
GB00BVYVFW23,A14PY2,"AUTO TRADER GRP PLCLS0, 01","Aktien Europa","Aktien Europa Select"
GB00BWFGQN14,A14Q5B,"SPIRAX-SARCO PLC","Aktien Europa","Aktien Europa Select"
GB00BY9D0Y18,A14USN,"DIR.LINE.INS.LS-, 10909090","Aktien Europa","Aktien Europa Select"
GB00BYM8GJ06,A2AEEQ,"ASCENTIAL PLC   LS-, 01","Aktien Europa","Aktien Europa Select"
GB00BYMT0J19,A14156,"LIVANOVA PLC      DL -, 01","Aktien USA","Aktien USA Select"
GB00BYN59130,A2AHL0,"DOMINO'S PIZZA LS-, 005208","Aktien Europa","Aktien Europa Select"
GB00BYN5BY03,A2AKH1,"HYBRID SOFTWARE GR EO-, 40","Aktien Europa","Aktien Europa Select"
GB00BYQ0JC66,A2AF7G,"BEAZLEY PLC       LS -, 05","Aktien Europa","Aktien Europa Select"
GB00BYRJ5J14,A142J2,"PRIMARY HEALTH   LS-, 0125","Aktien Europa","Aktien Europa Select"
GB00BYT1DJ19,A2AMU0,"INTERMED.CAP.GRP.LS-, 2625","Aktien Europa","Aktien Europa Select"
GB00BYV24996,A2DNZY,"MEDICA GROUP PLC LS-, 002","Aktien Europa","Aktien Europa Select"
GB00BYV2MV74,A2ABZ1,"PURPLEBRICKS GRP  LS -, 01","Aktien Europa","Aktien Europa Select"
GB00BYV81293,A2AE98,"SHIELD THERAPEUT. LS-, 015","Aktien Europa","Aktien Europa Select"
GB00BYW0PQ60,A2DW9E,"LAND SECURITIES GROUP PLC","Aktien Europa","Aktien Europa Select"
GB00BYW6GV68,A2ACR3,"FERROGLOBE PLC    DL 7, 50","Aktien USA","Aktien USA Select"
GB00BYWVDP49,A2H8SX,"SABRE INSUR. GRP  LS-, 001","Aktien Europa","Aktien Europa Select"
GB00BYX7JT74,A2DLN8,"DIVERS.GAS+OIL PLC LS-, 01","Aktien Europa","Aktien Europa Select"
GB00BYXJC278,A142QY,"IBSTOCK PLC       LS -, 01","Aktien Europa","Aktien Europa Select"
GB00BYZDVK82,A1430G,"SOFTCAT PLC      LS-, 0005","Aktien Europa","Aktien Europa Select"
GB00BYZJ7G42,A2AGW0,"HARWORTH GROUP PLC LS-, 10","Aktien Europa","Aktien Europa Select"
GB00BYZN9041,A2DKXS,"FUTURE PLC         LS-, 15","Aktien Europa","Aktien Europa Select"
GB00BZ042C28,A2DR8V,"IGAS ENERGY PLC  LS-, 0002","Aktien Europa","Aktien Europa Select"
GB00BZ0D6727,A14WHA,"KAINOS GROUP PLC  LS-, 005","Aktien Europa","Aktien Europa Select"
GB00BZ15CS02,A2JR3A,"ARGO BLOCKCHAIN LS -, 001","Aktien Europa","Aktien Europa Select"
GB00BZ4BQC70,A2ABB6,"JOHNSON MATTHEY","Aktien Europa","Aktien Europa Select"
GB00BZ6STL67,A2AFPB,"METRO BANK    LS -, 000001","Aktien Europa","Aktien Europa Select"
GB00BZBX0P70,A143NH,"THE GYM GROUP     LS -, 01","Aktien Europa","Aktien Europa Select"
GB00BZCNLL95,A2DHPK,"BELLEVUE HE.TR.RED.LS-, 01","Aktien Europa","Aktien Europa Select"
GG00B1FQG453,A0LC32,"BOUSSARD+GAVAUDAN EO-0001","Aktien Europa","Aktien Europa Select"
GG00B1GHHH78,A0LGE6,"VOLTA FINANCE LTD","Aktien Europa","Aktien Europa Select"
GG00B28C2R28,A0M5MA,"PRINC.PR.EQ.HLDGS EO-, 001","Aktien Europa","Aktien Europa Select"
GG00BMGYLN96,A2QE5M,"BURFORD CAPITAL LTD","Aktien Europa","Aktien Europa Select"
GG00BPFJTF46,A12C4S,"PERSHING SQUARE HLDGS LTD","Aktien Europa","Aktien Europa Select"
GI000A0F6407,A0F640,"888 HOLDINGS PLC  LS-, 005","Aktien Europa","Aktien Europa Select"
GRS001003037,A3C9N0,"ATTICA BANK S.A.  EO -, 07","Aktien Europa","Aktien Europa Select"
GRS003003035,A2N40X,"NATL BK GREECE NAM.EO 3","Aktien Europa","Aktien Europa Select"
GRS004013009,910622,"BANK OF GREECE NA.EO 5, 60","Aktien Europa","Aktien Europa Select"
GRS014003032,A3CM30,"PIRAEUS FIN.HOL.     EO 1","Aktien Europa","Aktien Europa Select"
GRS015003007,A2AA50,"ALPHA SE+HO.      EO -, 30","Aktien Europa","Aktien Europa Select"
GRS045003001,A0JEFA,"SELECT.TEXT.I. NAM.EO-, 30","Aktien Europa","Aktien Europa Select"
GRS047063003,550833,"LANAKAM SA NA     EO 0, 62","Aktien Europa","Aktien Europa Select"
GRS054003009,A2PRKX,"EL. D.MOUZAKIS NA EO 1, 04","Aktien Europa","Aktien Europa Select"
GRS065003014,A2NB5S,"PAPOUTSANIS SA NA.EO -, 54","Aktien Europa","Aktien Europa Select"
GRS070003009,A2DY3X,"KEKROPS H.T.B. INH EO-, 30","Aktien Europa","Aktien Europa Select"
GRS084003011,A2DLWW,"UNIBIOS HLDGS NA  EO -, 30","Aktien Europa","Aktien Europa Select"
GRS087003000,A2N5ZT,"INTRACOM HLDG.NAM.EO 1","Aktien Europa","Aktien Europa Select"
GRS088003017,A1C4RU,"ELASTRON S.A. NAM.   EO 1","Aktien Europa","Aktien Europa Select"
GRS090003005,A2PP9K,"N.LEVENTERIS NAM. EO 0, 67","Aktien Europa","Aktien Europa Select"
GRS092103001,541755,"BITROS HLDGS NA   EO 1, 51","Aktien Europa","Aktien Europa Select"
GRS095003000,A2PXSH,"PIPEWORKS L.TZ. NA EO-, 30","Aktien Europa","Aktien Europa Select"
GRS096003009,766652,"FOURLIS HLDGS NAM.EO 1","Aktien Europa","Aktien Europa Select"
GRS106003007,A0KDRL,"REDS NAM.         EO 1, 31","Aktien Europa","Aktien Europa Select"
GRS117123000,661527,"LOULIS FOOD INGREDIENTS","Aktien Europa","Aktien Europa Select"
GRS120003009,A2PW6U,"KARELIA TOBAC. NA EO11, 83","Aktien Europa","Aktien Europa Select"
GRS124153008,906916,"VIS CONTAINER MANF.EO0, 80","Aktien Europa","Aktien Europa Select"
GRS128003001,778887,"LAMPSA HOTEL NAM.  EO1, 12","Aktien Europa","Aktien Europa Select"
GRS135003002,A1C53F,"BIOTER S.A. NA    EO 4, 16","Aktien Europa","Aktien Europa Select"
GRS137003000,A0M9QM,"GENERAL COM+IND.NAM.EO-30","Aktien Europa","Aktien Europa Select"
GRS144003001,A0NHJ3,"ATTICA HLDGS NAM. EO 0, 30","Aktien Europa","Aktien Europa Select"
GRS145003000,A0B6AU,"GEK TERNA S.A.    EO 0, 57","Aktien Europa","Aktien Europa Select"
GRS147233001,894865,"ATH. MEDIC.CENTER EO 0, 31","Aktien Europa","Aktien Europa Select"
GRS148003015,A0NFLN,"IDEAL HLDGS. NAM. EO 0, 4","Aktien Europa","Aktien Europa Select"
GRS156203002,931792,"SATO S.A.         EO 0, 53","Aktien Europa","Aktien Europa Select"
GRS165063009,541718,"BIOKARPET S.A. NA EO 1, 05","Aktien Europa","Aktien Europa Select"
GRS184003002,A0MWR5,"PROODEFTIKH TECH.NA","Aktien Europa","Aktien Europa Select"
GRS191213008,906021,"ELLAKTOR S.A.NAM. EO 0, 04","Aktien Europa","Aktien Europa Select"
GRS204003008,675696,"GR. SARANTIS NAM. EO 0, 78","Aktien Europa","Aktien Europa Select"
GRS208303008,910623,"INFORM P.LYKOS HO.EO 0, 62","Aktien Europa","Aktien Europa Select"
GRS213213002,924112,"AVAX SA NAM.      EO 0, 30","Aktien Europa","Aktien Europa Select"
GRS222213001,590257,"EKTER S.A. NA     EO 0, 52","Aktien Europa","Aktien Europa Select"
GRS224003004,A0NJC6,"KREKA S.A. INH.   EO 0, 65","Aktien Europa","Aktien Europa Select"
GRS237003009,A2PRE6,"MINERVA KNIT. NA  EO 0, 50","Aktien Europa","Aktien Europa Select"
GRS239003007,A0JC3P,"THRACE PLA.H.+C.NAM.EO-66","Aktien Europa","Aktien Europa Select"
GRS240003012,A2DM9U,"ELVE S.A. EO -, 21","Aktien Europa","Aktien Europa Select"
GRS245213004,691513,"LAMDA DEVELOPM. NA EO-, 30","Aktien Europa","Aktien Europa Select"
GRS246003008,A3DSHM,"LAVIPHARM S.A. NA  EO 1","Aktien Europa","Aktien Europa Select"
GRS247003007,A2PKFQ,"INTERTECH SA INTL T. NAM.","Aktien Europa","Aktien Europa Select"
GRS249003005,A2PWBN,"YALCO CONST. NA EO -, 62","Aktien Europa","Aktien Europa Select"
GRS259003002,A0BKTF,"FLEXOPACK S.A. NA EO 0, 54","Aktien Europa","Aktien Europa Select"
GRS260333000,903465,"HELLENIC TELEC. ORG. NAM.","Aktien Europa","Aktien Europa Select"
GRS265003004,A2PSJ0,"NAFPAKTOS TEXT.IND.EO-, 89","Aktien Europa","Aktien Europa Select"
GRS275073005,691496,"PAIRIS SA,  E. INH. EO1, 46","Aktien Europa","Aktien Europa Select"
GRS281003004,A2PU7D,"ELVALHALCOR   NA  EO 0, 39","Aktien Europa","Aktien Europa Select"
GRS282183003,925529,"JUMBO S.A.        EO 0, 88","Aktien Europa","Aktien Europa Select"
GRS284183001,603339,"SPYROU AGRIC.   NA EO 0, 3","Aktien Europa","Aktien Europa Select"
GRS289103004,911464,"ALUMIL ALU.IND.SA EO 0, 37","Aktien Europa","Aktien Europa Select"
GRS295003008,A1C4RV,"KIRIACOULIS MED. NA EO-60","Aktien Europa","Aktien Europa Select"
GRS298343005,914999,"HELLENIC PETR. NAM.EO2, 18","Aktien Europa","Aktien Europa Select"
GRS310003009,A1XA84,"QUEST HOLDINGS   EO 0, 44","Aktien Europa","Aktien Europa Select"
GRS314003005,A0B8KZ,"MARFIN INV.GR.HLD. EO-, 30","Aktien Europa","Aktien Europa Select"
GRS319103008,919575,"MEVACO S.A. NAM.  EO 0, 95","Aktien Europa","Aktien Europa Select"
GRS320313000,919767,"PLAISIO COMPUT.NA EO 0, 33","Aktien Europa","Aktien Europa Select"
GRS323003012,A2ABD1,"EUROBANK ERGASIAS  EO-, 22","Aktien Europa","Aktien Europa Select"
GRS326003019,A2JAUK,"CRETE PLASTICS   EO 1, 43","Aktien Europa","Aktien Europa Select"
GRS329503007,659095,"ELGEKA S.A. NA EO 0, 24","Aktien Europa","Aktien Europa Select"
GRS332073006,925418,"FIERATEX SA NAM.EO 0, 73","Aktien Europa","Aktien Europa Select"
GRS337003008,A1W67M,"AUTOHELLAS S.A. NA EO-, 08","Aktien Europa","Aktien Europa Select"
GRS343313003,928980,"INTRALOT NOM.     EO 0, 30","Aktien Europa","Aktien Europa Select"
GRS344003009,A2PUC2,"VARVARESSOS SA EU. NA","Aktien Europa","Aktien Europa Select"
GRS345503007,929215,"PETROS PETROPOU.N EO 0, 93","Aktien Europa","Aktien Europa Select"
GRS346003007,A2DVHG,"FRIGOGLASS NA    EO 0, 06","Aktien Europa","Aktien Europa Select"
GRS350263000,931410,"HAIDEMENOS S.A.INH EO1, 16","Aktien Europa","Aktien Europa Select"
GRS354003006,A0BL1W,"KTIMA KOS.LAZ. NAM.EO-, 36","Aktien Europa","Aktien Europa Select"
GRS359353000,931894,"EYDAP S.A. INH     EO 0, 6","Aktien Europa","Aktien Europa Select"
